CN5002;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5003;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN5006;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5009;CLINICAS PRIVADAS;CALI;NULL;Contado
CN5011;MED LAB OP AMBUL;CALI;NULL;Contado
CN5012;CLINICAS PRIVADAS;PEREIRA/R;NULL;CREDITO 60 DIAS 3%
CN5015;VETERINARIOS;CALI;NULL;Contado
CN5017;CLINICAS PRIVADAS;SINCELEJO;SUCRE;CREDITO 30 DIAS
CN5019;MED LAB OP AMBUL;CALI;NULL;Contado
CN5021;CLINICAS PRIVADAS;CALI;NULL;CREDITO 30 DIAS
CN5024;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5025;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5026;CLINICAS PRIVADAS;BARRANQUILLA/ATL;NULL;CREDITO 30 DIAS
CN5030;CLINICAS PRIVADAS;BUGA/V;NULL;Contado
CN5032;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5034;CLINICAS PRIVADAS;IBAGUE/T;NULL;CONTADO - CONTRA ENTREGA
CN5038;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5040;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5049;VETERINARIOS;SANTANDER/C;CAUCA;Contado
CN5053;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5055;DISTRIBUIDORES;CALI;NULL;CONTADO 3%
CN5057;MED LAB OP AMBUL;CALI;NULL;Contado
CN5061;MED LAB OP AMBUL;PALMIRA/V;VALLE DEL CAUCA;Contado
CN5064;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5065;MED LAB OP AMBUL;CALI;NULL;Contado
CN5067;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5068;MED LAB OP AMBUL;CALI;NULL;Contado
CN5072;VETERINARIOS;CALI;NULL;Contado
CN5076;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5081;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5083;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5089;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5091;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5093;MED LAB OP AMBUL;NULL;NULL;Contado
CN5095;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5100;CLINICAS PRIVADAS;PALMIRA/V;NULL;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN5103;VETERINARIOS;ZARZAL/V;NULL;CREDITO 30 DIAS
CN5104;CLINICAS PRIVADAS;PEREIRA/R;NULL;CREDITO 30 DIAS
CN5106;MED LAB OP AMBUL;CALI;NULL;Contado
CN5107;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS 5%
CN5110;NO DEDICADO A SALUD;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5115;MED LAB OP AMBUL;PALMIRA;NULL;Contado
CN5118;MED LAB OP AMBUL;CALI;NULL;Contado
CN5119;CLINICAS PRIVADAS;VILLAVICENCIO(ME;NULL;CREDITO 30 DIAS
CN5122;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5129;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5132;CLINICAS PRIVADAS;CALI;NULL;Contado
CN5133;CLINICAS PRIVADAS;CALI;NULL;CREDITO 30 DIAS
CN5135;MED LAB OP AMBUL;CALI;NULL;Contado
CN5137;BELLEZA Y ESTETICA;CALI;NULL;CREDITO 30 DIAS
CN5139;MED LAB OP AMBUL;CALI;NULL;Contado
CN5142;CLINICAS PRIVADAS;PASTO/N;NULL;CREDITO 60 DIAS - 30 DIAS 3%
CN5143;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5147;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS 5%
CN5150;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5151;MED LAB OP AMBUL;SANTANDER/C;NULL;CREDITO 30 DIAS
CN5152;DISTRIBUIDORES;TUMACO/N;NULL;CREDITO 30 DIAS 5%
CN5153;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5155;MED LAB OP AMBUL;CALI;NULL;Contado
CN5158;CLINICAS PRIVADAS;BUENAVENTURA;NULL;Contado
CN5159;CLINICAS PRIVADAS;TULUA/V;VALLE DEL CAUCA;CREDITO 90 DIAS
CN5162;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN5168;MED LAB OP AMBUL;CALI;NULL;Contado
CN5169;VETERINARIOS;CALI;NULL;Contado
CN5172;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5174;MED LAB OP AMBUL;TULUA/V;NULL;Contado
CN5175;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5177;MED LAB OP AMBUL;TUMACO/N;CAUCA;CREDITO 30 DIAS
CN5178;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN5179;CLINICAS PRIVADAS;PEREIRA/R;RISARALDA;CREDITO 30 DIAS
CN5180;DROG FARMACIA Y MISC;VIJES/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5182;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5184;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN5185;VETERINARIOS;JAMUNDI/V;VALLE DEL CAUCA;Contado
CN5186;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5188;VETERINARIOS;CALI;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN5189;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5193;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5194;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN5196;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5200;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN5202;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS - 30 DIAS 5%
CN5215;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5218;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5219;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN5221;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN5224;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN5227;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5228;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN5231;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5234;VETERINARIOS;CALI;NULL;Contado
CN5236;CLINICAS PRIVADAS;POPAYAN/C;CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN5238;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5240;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5241;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5242;MED LAB OP AMBUL;SAN ANDRES/ISLAS;SAN ANDRES;Contado
CN5243;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5244;DISTRIBUIDORES;PASTO/N;NARINO;CREDITO 60 DIAS
CN5247;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN5248;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS - 30 DIAS 5%
CN5250;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN5252;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5255;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5259;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN5260;DROG FARMACIA Y MISC;LA PAILA/V;VALLE DEL CAUCA;Contado
CN5265;DROG FARMACIA Y MISC;BUENAVENTURA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5266;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5269;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5270;CLINICAS PUBLICAS;SANTANDER/C;CAUCA;CONTADO - CONTRA ENTREGA
CN5276;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5277;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5279;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN5281;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5283;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5285;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN5287;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN5292;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5295;MED LAB OP AMBUL;CALI;NULL;Contado
CN5298;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5301;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN5305;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5306;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;Contado
CN5307;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5310;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5312;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN5315;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5318;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5319;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5320;DROG FARMACIA Y MISC;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN5325;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5326;CLINICAS PRIVADAS;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5327;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5329;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5331;DROG FARMACIA Y MISC;PASTO/N;NARINO;CREDITO 30 DIAS
CN5334;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%
CN5335;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5336;DROG FARMACIA Y MISC;PUERTO TEJADA/C;CAUCA;CREDITO 30 DIAS
CN5337;ODONTO CENTRO ODONTO;SANTANDER/C;CAUCA;Contado
CN5341;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5349;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5352;MED LAB OP AMBUL;PUERTO TEJADA/C;CAUCA;CREDITO 30 DIAS
CN5354;MED LAB OP AMBUL;POPAYAN/C;CAUCA;Contado
CN5356;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5360;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5365;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5373;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN5375;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;Contado
CN5376;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5379;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5391;DISTRIBUIDORES;POPAYAN/C;CAUCA;CREDITO 30 DIAS
CN5402;DROG FARMACIA Y MISC;PALMIRA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5403;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN5405;CLINICAS PRIVADAS;TULUA/V;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5406;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5409;DROG FARMACIA Y MISC;VILLARICA/CAUCA;CAUCA;CREDITO 30 DIAS
CN5410;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN5411;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN5414;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Contado
CN5418;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5421;VETERINARIOS;CALI;VALLE DEL CAUCA;Contado
CN5423;CLINICAS PRIVADAS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 3%, CONTADO 5%
CN5428;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5435;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5437;CLINICAS PRIVADAS;CALI;NULL;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN5439;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5441;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5442;NO DEDICADO A SALUD;CALI;NULL;CREDITO 30 DIAS
CN5445;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5446;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN5452;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN5453;ODONTO CENTRO ODONTO;NULL;NULL;CREDITO 30 DIAS
CN5461;BELLEZA Y ESTETICA;CALI;NULL;Contado
CN5467;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN5470;NO DEDICADO A SALUD;CALI;NULL;CREDITO 30 DIAS
CN5472;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5477;CLINICAS PRIVADAS;CALI;NULL;Contado
CN5479;CLINICAS PUBLICAS;TORIBIO/C;NULL;CREDITO 30 DIAS
CN5482;CLINICAS PRIVADAS;CALI;NULL;CREDITO 60 DIAS
CN5484;NO DEDICADO A SALUD;YUMBO/V;NULL;CREDITO 30 DIAS
CN5485;OCASION PACIEN PARTI;CALI;NULL;Contado
CN5488;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5491;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN5496;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5499;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;Credito 45 dias
CN5501;MED LAB OP AMBUL;PALMIRA/V;NULL;Contado
CN5502;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5503;MED LAB OP AMBUL;CALI;NULL;Contado
CN5504;CLINICAS PRIVADAS;CALI;NULL;Contado
CN5508;ODONTO CENTRO ODONTO;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS 5%
CN5509;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5512;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5515;MED LAB OP AMBUL;CALI;NULL;Contado
CN5516;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5517;DROG FARMACIA Y MISC;PALMIRA/V;NULL;CREDITO 30 DIAS
CN5524;MED LAB OP AMBUL;CALI;NULL;Contado
CN5526;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN5529;CLINICAS PRIVADAS;CALI;NULL;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN5530;MED LAB OP AMBUL;CALI;NULL;Contado
CN5531;MED LAB OP AMBUL;CALI;NULL;Contado
CN5535;CLINICAS PRIVADAS;MANIZALES/CALDAS;NULL;Contado
CN5536;MED LAB OP AMBUL;CALI;NULL;Contado
CN5537;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5541;MED LAB OP AMBUL;PASTO/N;NULL;Contado
CN5542;CLINICAS PRIVADAS;CALI;NULL;Contado
CN5547;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5549;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5552;CLINICAS PRIVADAS;CALI;NULL;CREDITO 90 DIAS
CN5558;VETERINARIOS;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5564;MED LAB OP AMBUL;CALI;NULL;Contado
CN5567;CLINICAS PRIVADAS;PALMIRA;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5571;DROG FARMACIA Y MISC;CALI;NULL;CREDITO 30 DIAS 5%
CN5572;DROG FARMACIA Y MISC;CALI;NULL;CREDITO 30 DIAS 5%
CN5575;BELLEZA Y ESTETICA;BUGA/V;NULL;CREDITO 30 DIAS
CN5579;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5582;CLINICAS PRIVADAS;PASTO/N;NULL;CREDITO 90 DIAS
CN5583;BELLEZA Y ESTETICA;CALI;NULL;Contado
CN5584;NO DEDICADO A SALUD;CALI;NULL;CREDITO 30 DIAS
CN5585;MED LAB OP AMBUL;CALI;NULL;Contado
CN5593;MED LAB OP AMBUL;FLORIDA/V;NULL;CREDITO 30 DIAS
CN5594;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5595;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5597;VETERINARIOS;CALI;NULL;Contado
CN5600;DROG FARMACIA Y MISC;SEVILLA/V;NULL;CREDITO 30 DIAS
CN5609;NO DEDICADO A SALUD;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5611;CLINICAS PRIVADAS;CALI;NULL;CREDITO 30 DIAS 5%
CN5614;DROG FARMACIA Y MISC;BUENAVENTURA;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN5623;VETERINARIOS;CALI;NULL;Contado
CN5625;MED LAB OP AMBUL;CALI;NULL;Contado
CN5626;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5630;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5631;VETERINARIOS;CALI;NULL;Contado
CN5632;MED LAB OP AMBUL;CALI;NULL;Contado
CN5634;MED LAB OP AMBUL;CALI;NULL;Contado
CN5635;ODONTO CENTRO ODONTO;SANTANDER/C;NULL;CREDITO 30 DIAS
CN5637;DROG FARMACIA Y MISC;GUAPI/C;NULL;Contado
CN5640;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN5644;DISTRIBUIDORES;BUGA;VALLE DEL RIO CAUCA;CREDITO 30 DIAS
CN5645;NO DEDICADO A SALUD;YUMBO/V;NULL;Contado
CN5647;DISTRIBUIDORES;CALI;NULL;CREDITO 30 DIAS
CN5648;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5654;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CREDITO 30 DIAS
CN5660;ODONTO CENTRO ODONTO;PALMIRA/V;NULL;CREDITO 30 DIAS
CN5666;BELLEZA Y ESTETICA;CALI;VALLE DEL CAUCA;Contado
CN5669;MED LAB OP AMBUL;LA VICTORIA/V;NULL;Contado
CN5672;DROG FARMACIA Y MISC;FLORIDA/V;NULL;CREDITO 30 DIAS
CN5673;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5680;DROG FARMACIA Y MISC;YUMBO/V;NULL;Contado
CN5682;NO DEDICADO A SALUD;CALI;NULL;Contado
CN5686;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 60 DIAS
CN5687;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5696;DROG FARMACIA Y MISC;BUENAVENTURA;NULL;CREDITO 30 DIAS
CN5704;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN5706;CLINICAS PRIVADAS;CALI;NULL;Contado
CN5708;MED LAB OP AMBUL;CALI;NULL;Contado
CN5712;VETERINARIOS;CALI;NULL;Contado
CN5714;DROG FARMACIA Y MISC;BUGALAGRANDE/V;NULL;CREDITO 30 DIAS
CN5717;MED LAB OP AMBUL;CALI;NULL;Contado
CN5719;MED LAB OP AMBUL;CALI;NULL;Contado
CN5721;DROG FARMACIA Y MISC;CALI;NULL;CREDITO 30 DIAS
CN5722;CLINICAS PRIVADAS;MANIZALES/CALDAS;NULL;Contado
CN5724;DISTRIBUIDORES;BOGOTA/D.C.;NULL;Contado
CN5725;BELLEZA Y ESTETICA;CALI;NULL;Contado
CN5728;CLINICAS PRIVADAS;CALI;NULL;Contado
CN5729;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5731;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN5732;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5733;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5736;DROG FARMACIA Y MISC;CALI;VALLE DEL CAUCA;Contado
CN5737;DISTRIBUIDORES;CALI;NULL;Contado
CN5743;VETERINARIOS;CALI;NULL;Contado
CN5748;MED LAB OP AMBUL;CALI;NULL;Contado
CN5750;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5753;MED LAB OP AMBUL;CARTAGO/V;NULL;Contado
CN5755;VETERINARIOS;CALI;NULL;Contado
CN5756;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN5759;CLINICAS PUBLICAS;CALI;NULL;CREDITO 30 DIAS
CN5764;MED LAB OP AMBUL;CALI;NULL;Contado
CN5766;CLINICAS PRIVADAS;PEREIRA/R;NULL;CREDITO 90 DIAS
CN5770;CLINICAS PRIVADAS;BOGOTA/D.C.;NULL;CREDITO 30 DIAS
CN5772;MED LAB OP AMBUL;BOGOTA/D.C.;NULL;Contado
CN5773;MED LAB OP AMBUL;BOGOTA;BOGOTA;Contado
CN5773;MED LAB OP AMBUL;BOGOTA;BOGOTA;Contado
CN5784;CLINICAS PUBLICAS;BOGOTA/D.C.;CUNDINAMARCA;CREDITO 90 DIAS
CN5787;CLINICAS PRIVADAS;BOGOTA;BOGOTA;Contado
CN5787;CLINICAS PRIVADAS;BOGOTÁ;BOGOTA;Contado
CN5797;CLINICAS PUBLICAS;BOGOTA;BOGOTA;Contado
CN5801;OCASION PACIEN PARTI;CALI;NULL;Contado
CN5803;DISTRIBUIDORES;GUACARI/V;NULL;CREDITO 30 DIAS
CN5806;CLINICAS PRIVADAS;CALI;NULL;CREDITO 30 DIAS 3%, CONTADO 5%
CN5807;CLINICAS PRIVADAS;CALI;NULL;CREDITO 30 DIAS 3%, CONTADO 5%
CN5810;CLINICAS PRIVADAS;BOGOTA/D.C.;NULL;CREDITO 30 DIAS
CN5814;CLINICAS PRIVADAS;SOGAMOSO;NULL;CREDITO 30 DIAS
CN5815;CLINICAS PRIVADAS;BUCARAMANGA;SANTANDER;CREDITO 30 DIAS
CN5821;MED LAB OP AMBUL;CALI;NULL;Contado
CN5829;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5833;CLINICAS PRIVADAS;BOGOTA/D.C.;NULL;CREDITO 30 DIAS
CN5836;CLINICAS PRIVADAS;ARMENIA/Q;QUINDIO;CREDITO 45 DIAS, 30 DIAS 3%, CONTADO 5%
CN5842;MED LAB OP AMBUL;CALI;NULL;CREDITO 30 DIAS
CN5855;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5857;CLINICAS PRIVADAS;PASTO/N;NULL;CREDITO 30 DIAS
CN5858;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5865;BELLEZA Y ESTETICA;CALI;NULL;Contado
CN5866;VETERINARIOS;CALI;NULL;CREDITO 30 DIAS (CONTADO 5%)
CN5868;MED LAB OP AMBUL;CALI;NULL;Contado
CN5871;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5872;BELLEZA Y ESTETICA;YUMBO/V;NULL;Contado
CN5873;MED LAB OP AMBUL;CALI;NULL;Contado
CN5876;DROG FARMACIA Y MISC;POPAYAN/C;NULL;CREDITO 30 DIAS
CN5891;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5892;DISTRIBUIDORES;CALI;NULL;Contado
CN5896;VETERINARIOS;CALI;NULL;Contado
CN5897;VETERINARIOS;CALI;NULL;Contado
CN5898;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5899;VETERINARIOS;CALI;NULL;Contado
CN5900;VETERINARIOS;YUMBO/V;NULL;Contado
CN5905;NO DEDICADO A SALUD;BOGOTA/D.C.;CUNDINAMARCA;CREDITO 30 DIAS
CN5910;CLINICAS PRIVADAS;BOGOTA/D.C.;CUNDINAMARCA;CONTADO - CONTRA ENTREGA
CN5912;VETERINARIOS;CALI;NULL;Contado
CN5913;DROG FARMACIA Y MISC;CALI;NULL;Contado
CN5915;MED LAB OP AMBUL;TUMACO/N;NULL;CREDITO 30 DIAS
CN5917;VETERINARIOS;CALI;NULL;Contado
CN5918;ODONTO CENTRO ODONTO;CALI;NULL;Contado
CN5925;CLINICAS PRIVADAS;CALI;NULL;CREDITO 60 DIAS, 30 DIAS 3%, CONTADO 5%
CN5929;MED LAB OP AMBUL;CALI;NULL;Contado
CN5933;VETERINARIOS;CALI;NULL;Contado
CN5938;MED LAB OP AMBUL;CALI;VALLE DEL CAUCA;Contado
CN5946;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5950;MED LAB OP AMBUL;CALI;NULL;CREDITO 60 DIAS
CN5953;DROG FARMACIA Y MISC;CALI;NULL;CREDITO 30 DIAS
CN5955;CLINICAS PRIVADAS;ROLDANILLO/V;NULL;CONTADO - CONTRA ENTREGA
CN5960;DROG FARMACIA Y MISC;CALI;NULL;CREDITO 30 DIAS 5%
CN5964;DISTRIBUIDORES;CALI;VALLE DEL CAUCA;CONTADO - CONTRA ENTREGA
CN5966;DISTRIBUIDORES;PASTO/N;NARINO;Credito 45 dias
CN5975;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN5977;MED LAB OP AMBUL;CALI;NULL;Contado
CN5986;MED LAB OP AMBUL;CALI;NULL;Contado
CN5989;ODONTO CENTRO ODONTO;PALMIRA/V;NULL;CREDITO 30 DIAS
CN5990;DROG FARMACIA Y MISC;CALI;NULL;CREDITO 30 DIAS
CN5991;NO DEDICADO A SALUD;BUGA/V;NULL;CREDITO AGROINDUSTRIA
CN5996;MED LAB OP AMBUL;CALI;NULL;Contado
CN6000;NO DEDICADO A SALUD;CALI;NULL;Contado
CN6009;MED LAB OP AMBUL;CALI;NULL;Contado
CN6010;NO DEDICADO A SALUD;CALI;NULL;Contado
CN6012;DISTRIBUIDORES;PALMIRA/V;VALLE DEL CAUCA;Contado
CN6015;MED LAB OP AMBUL;CALI;NULL;Contado
CN6017;MED LAB OP AMBUL;PASTO/N;NARINO;CREDITO 90 DIAS, 30 DIAS 3%
CN6018;VETERINARIOS;CALI;NULL;Contado
CN6020;VETERINARIOS;BUGA/V;NULL;CREDITO 30 DIAS 3%
CN6021;ODONTO CENTRO ODONTO;CALI;NULL;CREDITO 30 DIAS
CN6027;DISTRIBUIDORES;CALI;NULL;CREDITO 30 DIAS
CN6034;MED LAB OP AMBUL;CALI;NULL;Contado
CN6036;DISTRIBUIDORES;CALI;NULL;CREDITO 30 DIAS
